id,age,gender,education,pc_choice,pc_result,x,y,pc_choice_image,pc_choice_x,pc_choice_y,dist
5e846886c740a7000a1b4672,19.0,Female,"Some college, no degree",top left,circle,430.9090909090909,254.54545454545453,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,136,125,322.10774081697394
5edfeebaecf5a0318788d731,38.0,Male,High school graduate (includes equivalency),top left,square,150.9090909090909,126.36363636363636,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,136,125,14.971322448860972
5ada08a4dfcfcb0001e66e52,43.0,Female,Associate degree,bottom left,circle,362.7272727272727,174.54545454545453,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,182,405,292.86796449611757
603bc4615efcd8834c3c0450,37.0,Male,Bachelor's degree,top left,circle,360.9090909090909,400.9090909090909,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,136,125,355.96337679575225
5e43b4e63514ba2444eacbc9,18.0,Female,"Some college, no degree",right,circle,422.7272727272727,174.54545454545453,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,398,162,27.727719817557837
5f3505eea53f734418f94258,28.0,Female,Bachelor's degree,top left,square,266.3636363636364,213.63636363636363,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,136,125,157.64226160718482
5e789bba38593241a00fec57,23.0,Female,Bachelor's degree,bottom left,square,364.54545454545456,248.1818181818182,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,182,405,240.6549087884287
5f4f957f9b0aef056d9541f8,33.0,Female,Graduate or professional degree,bottom left,square,157.27272727272728,427.27272727272725,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,182,405,33.27930883738744
597f873b13457d00010f4e98,35.0,Female,"Some college, no degree",bottom left,square,310.0,38.18181818181818,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,182,405,388.50943169039886
5f9ff33632b6f303fbc5a7ed,35.0,Female,High school graduate (includes equivalency),bottom left,square,267.27272727272725,212.72727272727272,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,182,405,210.3336389392374
