id,age,gender,education,pc_choice,pc_result,x,y,pc_choice_image,pc_choice_x,pc_choice_y,dist
5dc52848b63adf3bbb43f869,36.0,Female,Bachelor's degree,90,0,440.0,240.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0Bf3zUBK1VSxkGy,129,191,314.836465486449
5f3bd56999a44d9324b76ddb,37.0,Male,Graduate or professional degree,315,5,237.0,339.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eLsfNr2thmupNOu,421,674,382.2054421381255
60bca82b905daa19dbfc3ad4,40.0,Female,"Some college, no degree",45,1,545.0,188.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5cp8kTYRb5KxEgu,76,416,521.4834609074386
5eec977365b56a02f54f7bcd,44.0,Female,High school graduate (includes equivalency),0,1,455.0,380.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9nLd4JSGVsGPBMq,196,615,349.7227473299385
5efca85159e09c06e7d064ba,28.0,Female,High school graduate (includes equivalency),180,0,357.0,362.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cYLXcj26C77lBcO,551,130,302.42354405700627
5be59ce3520a3300010e28a9,33.0,Female,Bachelor's degree,270,5,426.0,368.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0AsROWbdHme0fz0,618,550,264.55245226608656
60fd3c5291d0f0dee602f170,21.0,Female,"Some college, no degree",0,0,390.0,229.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9nLd4JSGVsGPBMq,196,615,432.00925916003234
614ad9f98622a5f6a5e9a434,29.0,Female,Associate degree,90,5,469.0,163.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ezHeTeoNFs0NGQu,129,191,341.15099296352633
58bfb1f692a88e0001658253,24.0,Female,"Some college, no degree",315,0,398.0,371.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2bBGHjoclwaWVSe,421,674,303.87168344549644
6173c5b0aa4bc2370fd2c1f2,33.0,Male,Bachelor's degree,90,5,125.0,215.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ezHeTeoNFs0NGQu,129,191,24.331050121192877
5ffd802005f02b2b5370277f,34.0,Male,Bachelor's degree,45,0,528.0,378.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5cp8kTYRb5KxEgu,76,416,453.5945325949157
613a64d180a2cd7fe5b68186,41.0,Female,High school graduate (includes equivalency),0,5,546.0,612.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0By9xZLs9xWNAhM,196,615,350.0128569067142
